item_id,item_name,complexity_profile,wastage_id,location_id,wastage_date,quantity_wasted,unit_cost,total_loss_amount,wastage_reason
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-002701,LOC-003,2025-02-11,8,14.8,118.4,EQUIPMENT_COOLER_FAILURE
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-002702,LOC-018,2025-06-27,10,4.1,41.0,PREPARATION_ERROR
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-002703,LOC-004,2025-07-16,8,8.9,71.2,PREPARATION_ERROR
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-002704,LOC-017,2025-11-03,4,11.5,46.0,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-002705,LOC-012,2025-04-21,9,6.8,61.2,EXPIRED_SHELF_LIFE
ITEM-104,Golden Turmeric Lentil Soup Bowl,PRICE_SENSITIVE,WAS-002706,LOC-020,2025-12-20,4,2.8,11.2,PREPARATION_ERROR
ITEM-019,BBQ Pulled Pork Brioche,STANDARD,WAS-002707,LOC-008,2025-09-21,12,7.2,86.4,EXPIRED_SHELF_LIFE
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-002708,LOC-017,2025-02-08,3,8.5,25.5,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-002709,LOC-014,2025-05-07,11,11.5,126.5,OVERPRODUCTION_UNSOLD
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-002710,LOC-020,2025-10-06,6,12.0,72.0,OVERPRODUCTION_UNSOLD
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-002711,LOC-011,2025-02-26,3,6.8,20.4,OVERPRODUCTION_UNSOLD
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-002712,LOC-008,2025-02-11,6,14.8,88.8,EXPIRED_SHELF_LIFE
ITEM-056,Pan-Roasted Duck Breast Plum Glaze,STANDARD,WAS-002713,LOC-001,2025-12-31,12,14.0,168.0,EXPIRED_SHELF_LIFE
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-002714,LOC-017,2025-10-01,3,16.0,48.0,PREPARATION_ERROR
ITEM-001,Crispy Parmesan Truffle Fries,POPULAR_LOW_MARGIN,WAS-002715,LOC-020,2025-02-19,1,6.75,6.75,PREPARATION_ERROR
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-002716,LOC-018,2025-03-31,6,12.0,72.0,OVERPRODUCTION_UNSOLD
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-002717,LOC-010,2025-03-21,8,7.8,62.4,OVERCOOKED_OR_BURNT
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-002718,LOC-009,2025-10-29,7,4.1,28.7,EXPIRED_SHELF_LIFE
ITEM-111,Traditional Italian Tiramisu,STANDARD,WAS-002719,LOC-002,2025-06-15,7,3.2,22.4,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-002720,LOC-020,2025-02-12,10,11.5,115.0,EXPIRED_SHELF_LIFE
ITEM-122,Signature Smoked Old Fashioned,STANDARD,WAS-002721,LOC-003,2025-06-27,9,3.2,28.8,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-002722,LOC-001,2025-04-30,4,6.8,27.2,OVERPRODUCTION_UNSOLD
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-002723,LOC-001,2025-02-07,5,6.8,34.0,OVERPRODUCTION_UNSOLD
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-002724,LOC-018,2025-09-19,4,16.8,67.2,OVERPRODUCTION_UNSOLD
ITEM-063,Wild King Salmon Lemon Herb,STANDARD,WAS-002725,LOC-008,2025-09-18,3,16.2,48.6,OVERCOOKED_OR_BURNT
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-002726,LOC-018,2025-11-22,2,12.0,24.0,OVERPRODUCTION_UNSOLD
ITEM-008,Reserve Osetra Caviar Blinis,PROFITABLE_LOW_SELLING,WAS-002727,LOC-001,2025-05-17,1,16.5,16.5,OVERPRODUCTION_UNSOLD
ITEM-036,Slow-Braised Wild Boar Pappardelle,STANDARD,WAS-002728,LOC-017,2025-10-15,1,9.5,9.5,OVERPRODUCTION_UNSOLD
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-002729,LOC-010,2025-03-22,10,11.2,112.0,EXPIRED_SHELF_LIFE
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-002730,LOC-009,2025-04-06,9,16.0,144.0,EXPIRED_SHELF_LIFE
ITEM-090,Warm Roasted Butternut Squash Bowl,STANDARD,WAS-002731,LOC-010,2025-05-12,2,4.5,9.0,PREPARATION_ERROR
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-002732,LOC-001,2025-07-02,7,16.8,117.6,EXPIRED_SHELF_LIFE
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-002733,LOC-016,2025-05-20,9,10.2,91.8,PREPARATION_ERROR
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-002734,LOC-007,2025-11-03,9,3.4,30.6,OVERPRODUCTION_UNSOLD
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-002735,LOC-003,2025-09-12,2,2.6,5.2,PREPARATION_ERROR
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-002736,LOC-017,2025-10-11,8,6.8,54.4,EXPIRED_SHELF_LIFE
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-002737,LOC-009,2025-09-10,9,4.1,36.9,PREPARATION_ERROR
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-002738,LOC-015,2025-09-17,7,9.5,66.5,PREPARATION_ERROR
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-002739,LOC-008,2025-09-13,10,3.4,34.0,EXPIRED_SHELF_LIFE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-002740,LOC-004,2025-04-27,11,9.8,107.8,PREPARATION_ERROR
ITEM-061,Pan-Seared Chilean Sea Bass,PROFITABLE_LOW_SELLING,WAS-002741,LOC-019,2025-10-12,1,18.5,18.5,OVERPRODUCTION_UNSOLD
ITEM-035,Black Truffle Tagliolini Caviar,PROFITABLE_LOW_SELLING,WAS-002742,LOC-002,2025-11-13,6,11.5,69.0,EXPIRED_SHELF_LIFE
ITEM-031,Margherita Sourdough Pizza,POPULAR_LOW_MARGIN,WAS-002743,LOC-002,2025-11-12,1,12.0,12.0,OVERPRODUCTION_UNSOLD
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-002744,LOC-013,2025-11-02,12,8.9,106.8,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-002745,LOC-019,2025-10-29,9,16.5,148.5,EQUIPMENT_COOLER_FAILURE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-002746,LOC-001,2025-06-24,4,6.8,27.2,EQUIPMENT_COOLER_FAILURE
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-002747,LOC-015,2025-01-03,8,17.5,140.0,EXPIRED_SHELF_LIFE
ITEM-022,Black Angus Bacon Cheddar,STANDARD,WAS-002748,LOC-002,2025-05-20,3,8.0,24.0,EXPIRED_SHELF_LIFE
ITEM-105,Artisanal Vegan Charcuterie Board,PROFITABLE_LOW_SELLING,WAS-002749,LOC-016,2025-09-13,2,8.5,17.0,OVERPRODUCTION_UNSOLD
ITEM-076,DineIQ Signature Caesar Salad,POPULAR_LOW_MARGIN,WAS-002750,LOC-014,2025-05-19,4,8.8,35.2,OVERPRODUCTION_UNSOLD
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-002751,LOC-006,2025-07-23,9,16.0,144.0,OVERPRODUCTION_UNSOLD
ITEM-081,Thai Crunch Peanut Chicken Salad,STANDARD,WAS-002752,LOC-011,2025-12-24,3,6.2,18.6,PREPARATION_ERROR
ITEM-041,Calabrian Sausage Rigatoni,STANDARD,WAS-002753,LOC-014,2025-01-26,2,6.8,13.6,EXPIRED_SHELF_LIFE
ITEM-056,Pan-Roasted Duck Breast Plum Glaze,STANDARD,WAS-002754,LOC-020,2025-07-04,9,14.0,126.0,EXPIRED_SHELF_LIFE
ITEM-135,Red Sangria Pitcher (House Wine),STANDARD,WAS-002755,LOC-004,2025-03-24,1,6.2,6.2,OVERPRODUCTION_UNSOLD
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-002756,LOC-017,2025-03-21,12,12.0,144.0,EXPIRED_SHELF_LIFE
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-002757,LOC-016,2025-03-01,3,16.8,50.4,PREPARATION_ERROR
ITEM-119,Matcha Green Tea Crepe Cake,HIGH_WASTAGE,WAS-002758,LOC-006,2025-07-11,6,3.2,19.2,PREPARATION_ERROR
ITEM-085,Blackened Salmon Cobb Salad,STANDARD,WAS-002759,LOC-008,2025-06-14,2,9.8,19.6,OVERPRODUCTION_UNSOLD
ITEM-008,Reserve Osetra Caviar Blinis,PROFITABLE_LOW_SELLING,WAS-002760,LOC-013,2025-09-02,3,16.5,49.5,EXPIRED_SHELF_LIFE
ITEM-022,Black Angus Bacon Cheddar,STANDARD,WAS-002761,LOC-004,2025-05-17,2,8.0,16.0,OVERPRODUCTION_UNSOLD
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-002762,LOC-016,2025-06-08,9,11.5,103.5,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-002763,LOC-017,2025-09-10,8,16.5,132.0,OVERPRODUCTION_UNSOLD
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-002764,LOC-004,2025-09-10,2,15.0,30.0,EXPIRED_SHELF_LIFE
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-002765,LOC-016,2025-12-02,7,8.9,62.3,EXPIRED_SHELF_LIFE
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-002766,LOC-002,2025-12-10,9,3.4,30.6,EXPIRED_SHELF_LIFE
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-002767,LOC-020,2025-12-28,3,9.5,28.5,OVERPRODUCTION_UNSOLD
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-002768,LOC-013,2025-06-19,9,11.2,100.8,EXPIRED_SHELF_LIFE
ITEM-068,Classic Fish & Chips Tartar,POPULAR_LOW_MARGIN,WAS-002769,LOC-003,2025-03-21,12,14.5,174.0,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-002770,LOC-010,2025-03-18,5,7.5,37.5,OVERPRODUCTION_UNSOLD
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-002771,LOC-018,2025-10-29,11,9.8,107.8,PREPARATION_ERROR
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-002772,LOC-003,2025-07-10,5,8.5,42.5,EXPIRED_SHELF_LIFE
ITEM-104,Golden Turmeric Lentil Soup Bowl,PRICE_SENSITIVE,WAS-002773,LOC-001,2025-09-30,3,2.8,8.4,OVERCOOKED_OR_BURNT
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-002774,LOC-011,2025-05-29,6,16.8,100.8,CUSTOMER_SEND_BACK
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-002775,LOC-005,2025-01-20,12,9.5,114.0,PREPARATION_ERROR
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-002776,LOC-003,2025-11-02,7,15.0,105.0,PREPARATION_ERROR
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-002777,LOC-011,2025-12-09,10,10.2,102.0,OVERPRODUCTION_UNSOLD
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-002778,LOC-001,2025-05-24,9,8.7,78.3,OVERPRODUCTION_UNSOLD
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-002779,LOC-015,2025-08-03,10,15.0,150.0,EXPIRED_SHELF_LIFE
ITEM-034,Prosciutto e Rucola Pizza,HIGH_WASTAGE,WAS-002780,LOC-007,2025-01-11,8,9.8,78.4,OVERPRODUCTION_UNSOLD
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-002781,LOC-002,2025-08-27,12,10.2,122.4,OVERPRODUCTION_UNSOLD
ITEM-110,Fresh Wild Berry Pavlova,HIGH_WASTAGE,WAS-002782,LOC-015,2025-05-26,3,5.8,17.4,OVERPRODUCTION_UNSOLD
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-002783,LOC-018,2025-12-31,11,4.1,45.1,EXPIRED_SHELF_LIFE
ITEM-099,Lentil Shepherd's Pie Sweet Potato,STANDARD,WAS-002784,LOC-004,2025-08-07,11,5.2,57.2,EXPIRED_SHELF_LIFE
ITEM-113,Vintage Champagne Berry Float,PROFITABLE_LOW_SELLING,WAS-002785,LOC-001,2025-09-06,1,5.5,5.5,CUSTOMER_SEND_BACK
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-002786,LOC-009,2025-06-04,5,11.2,56.0,OVERCOOKED_OR_BURNT
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-002787,LOC-009,2025-06-03,10,3.4,34.0,OVERPRODUCTION_UNSOLD
ITEM-031,Margherita Sourdough Pizza,POPULAR_LOW_MARGIN,WAS-002788,LOC-006,2025-04-18,9,12.0,108.0,EXPIRED_SHELF_LIFE
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-002789,LOC-014,2025-12-19,8,3.4,27.2,PREPARATION_ERROR
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-002790,LOC-009,2025-02-27,5,4.1,20.5,EXPIRED_SHELF_LIFE
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-002791,LOC-002,2025-04-11,6,10.2,61.2,OVERPRODUCTION_UNSOLD
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-002792,LOC-009,2025-03-24,2,4.1,8.2,OVERCOOKED_OR_BURNT
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-002793,LOC-013,2025-09-22,2,17.5,35.0,EXPIRED_SHELF_LIFE
ITEM-041,Calabrian Sausage Rigatoni,STANDARD,WAS-002794,LOC-020,2025-01-08,3,6.8,20.4,PREPARATION_ERROR
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-002795,LOC-020,2025-12-06,5,15.0,75.0,EQUIPMENT_COOLER_FAILURE
ITEM-074,Fried Softshell Crab Basket,HIGH_WASTAGE,WAS-002796,LOC-012,2025-12-14,2,12.0,24.0,EXPIRED_SHELF_LIFE
ITEM-010,Smoked Duck Croquettes,STANDARD,WAS-002797,LOC-010,2025-01-24,4,7.0,28.0,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-002798,LOC-005,2025-08-01,10,16.5,165.0,OVERPRODUCTION_UNSOLD
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-002799,LOC-012,2025-02-14,3,4.1,12.3,OVERPRODUCTION_UNSOLD
ITEM-029,Truffle Lobster Roll,PROFITABLE_LOW_SELLING,WAS-002800,LOC-001,2025-07-07,12,14.5,174.0,EXPIRED_SHELF_LIFE
ITEM-099,Lentil Shepherd's Pie Sweet Potato,STANDARD,WAS-002801,LOC-004,2025-01-10,2,5.2,10.4,OVERPRODUCTION_UNSOLD
ITEM-128,Hibiscus Berry Botanical Fizz (Mocktail),STANDARD,WAS-002802,LOC-013,2025-09-25,1,1.8,1.8,OVERCOOKED_OR_BURNT
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-002803,LOC-018,2025-11-11,12,2.6,31.2,OVERPRODUCTION_UNSOLD
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-002804,LOC-002,2025-12-04,11,3.4,37.4,CUSTOMER_SEND_BACK
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-002805,LOC-011,2025-05-07,9,14.8,133.2,OVERPRODUCTION_UNSOLD
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-002806,LOC-004,2025-04-14,12,4.1,49.2,EXPIRED_SHELF_LIFE
ITEM-094,Creamy Cashew Alfredo Tagliatelle,STANDARD,WAS-002807,LOC-018,2025-10-06,2,5.8,11.6,PREPARATION_ERROR
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-002808,LOC-007,2025-07-08,12,8.7,104.4,EXPIRED_SHELF_LIFE
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-002809,LOC-009,2025-08-12,4,16.0,64.0,OVERPRODUCTION_UNSOLD
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-002810,LOC-002,2025-12-26,3,10.2,30.6,EXPIRED_SHELF_LIFE
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-002811,LOC-004,2025-12-16,3,11.2,33.6,OVERPRODUCTION_UNSOLD
ITEM-077,Mediterranean Quinoa Crunch Bowl,STANDARD,WAS-002812,LOC-014,2025-02-24,4,5.2,20.8,EXPIRED_SHELF_LIFE
ITEM-079,Strawberry Gorgonzola Pecan Salad,STANDARD,WAS-002813,LOC-017,2025-04-27,3,5.0,15.0,OVERPRODUCTION_UNSOLD
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-002814,LOC-001,2025-11-05,9,8.7,78.3,EXPIRED_SHELF_LIFE
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-002815,LOC-003,2025-05-19,9,17.5,157.5,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-002816,LOC-001,2025-07-05,8,6.8,54.4,EXPIRED_SHELF_LIFE
ITEM-068,Classic Fish & Chips Tartar,POPULAR_LOW_MARGIN,WAS-002817,LOC-020,2025-09-10,4,14.5,58.0,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-002818,LOC-013,2025-10-22,4,11.5,46.0,PREPARATION_ERROR
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-002819,LOC-014,2025-04-05,7,11.5,80.5,CUSTOMER_SEND_BACK
ITEM-059,Bistro Hanger Steak Shallot Jus,STANDARD,WAS-002820,LOC-012,2025-09-29,2,13.5,27.0,OVERPRODUCTION_UNSOLD
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-002821,LOC-011,2025-06-07,5,2.6,13.0,PREPARATION_ERROR
ITEM-037,Spaghetti All'Amatriciana,PRICE_SENSITIVE,WAS-002822,LOC-018,2025-01-13,2,5.5,11.0,OVERCOOKED_OR_BURNT
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-002823,LOC-002,2025-04-30,3,16.5,49.5,EXPIRED_SHELF_LIFE
ITEM-035,Black Truffle Tagliolini Caviar,PROFITABLE_LOW_SELLING,WAS-002824,LOC-003,2025-12-14,4,11.5,46.0,EXPIRED_SHELF_LIFE
ITEM-048,Dry-Aged Bone-in NY Strip (16oz),STANDARD,WAS-002825,LOC-004,2025-04-09,6,26.0,156.0,EXPIRED_SHELF_LIFE
ITEM-111,Traditional Italian Tiramisu,STANDARD,WAS-002826,LOC-009,2025-07-01,1,3.2,3.2,OVERCOOKED_OR_BURNT
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-002827,LOC-011,2025-09-04,9,10.2,91.8,EXPIRED_SHELF_LIFE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-002828,LOC-009,2025-05-26,5,9.8,49.0,OVERPRODUCTION_UNSOLD
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-002829,LOC-017,2025-09-09,12,15.0,180.0,EQUIPMENT_COOLER_FAILURE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-002830,LOC-015,2025-06-27,11,11.5,126.5,OVERPRODUCTION_UNSOLD
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-002831,LOC-009,2025-10-12,9,16.0,144.0,EXPIRED_SHELF_LIFE
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-002832,LOC-007,2025-07-30,8,7.8,62.4,CUSTOMER_SEND_BACK
ITEM-018,Prime Wagyu Truffle Burger,PROFITABLE_LOW_SELLING,WAS-002833,LOC-008,2025-05-12,11,11.5,126.5,EXPIRED_SHELF_LIFE
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-002834,LOC-003,2025-09-13,8,12.0,96.0,PREPARATION_ERROR
ITEM-063,Wild King Salmon Lemon Herb,STANDARD,WAS-002835,LOC-001,2025-10-20,3,16.2,48.6,OVERPRODUCTION_UNSOLD
ITEM-137,Nitro Cold Brew Sweet Cream,STANDARD,WAS-002836,LOC-004,2025-10-19,1,1.1,1.1,PREPARATION_ERROR
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-002837,LOC-017,2025-05-28,6,4.1,24.6,OVERPRODUCTION_UNSOLD
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-002838,LOC-001,2025-01-19,3,10.2,30.6,PREPARATION_ERROR
ITEM-095,Spicy Tofu Peanut Noodle Bowl,STANDARD,WAS-002839,LOC-004,2025-06-16,4,4.9,19.6,OVERPRODUCTION_UNSOLD
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-002840,LOC-008,2025-01-07,3,16.0,48.0,EXPIRED_SHELF_LIFE
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-002841,LOC-017,2025-10-10,7,16.0,112.0,EXPIRED_SHELF_LIFE
ITEM-093,Crispy Cauliflower Buffalo Bites,STANDARD,WAS-002842,LOC-012,2025-04-26,3,4.2,12.6,EXPIRED_SHELF_LIFE
ITEM-135,Red Sangria Pitcher (House Wine),STANDARD,WAS-002843,LOC-016,2025-03-18,7,6.2,43.4,EXPIRED_SHELF_LIFE
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-002844,LOC-005,2025-04-07,5,3.4,17.0,EXPIRED_SHELF_LIFE
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-002845,LOC-013,2025-05-05,11,17.5,192.5,EXPIRED_SHELF_LIFE
ITEM-059,Bistro Hanger Steak Shallot Jus,STANDARD,WAS-002846,LOC-013,2025-09-11,3,13.5,40.5,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-002847,LOC-012,2025-08-14,11,6.8,74.8,OVERPRODUCTION_UNSOLD
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-002848,LOC-003,2025-10-19,7,11.2,78.4,OVERPRODUCTION_UNSOLD
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-002849,LOC-012,2025-04-10,2,17.5,35.0,PREPARATION_ERROR
ITEM-060,Pepper-Crusted Bison Tenderloin,PROFITABLE_LOW_SELLING,WAS-002850,LOC-020,2025-01-24,6,25.0,150.0,EXPIRED_SHELF_LIFE
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-002851,LOC-020,2025-03-05,9,7.8,70.2,EXPIRED_SHELF_LIFE
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-002852,LOC-020,2025-09-08,11,11.2,123.2,OVERPRODUCTION_UNSOLD
ITEM-029,Truffle Lobster Roll,PROFITABLE_LOW_SELLING,WAS-002853,LOC-011,2025-04-07,6,14.5,87.0,EXPIRED_SHELF_LIFE
ITEM-135,Red Sangria Pitcher (House Wine),STANDARD,WAS-002854,LOC-010,2025-06-02,9,6.2,55.8,EXPIRED_SHELF_LIFE
ITEM-012,Heirloom Tomato Bruschetta,PRICE_SENSITIVE,WAS-002855,LOC-016,2025-12-08,2,4.2,8.4,EXPIRED_SHELF_LIFE
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-002856,LOC-006,2025-05-19,3,14.8,44.4,OVERPRODUCTION_UNSOLD
ITEM-034,Prosciutto e Rucola Pizza,HIGH_WASTAGE,WAS-002857,LOC-017,2025-10-21,6,9.8,58.8,EXPIRED_SHELF_LIFE
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-002858,LOC-013,2025-12-14,8,10.2,81.6,OVERPRODUCTION_UNSOLD
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-002859,LOC-018,2025-12-11,9,10.2,91.8,EQUIPMENT_COOLER_FAILURE
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-002860,LOC-012,2025-05-24,9,8.7,78.3,OVERPRODUCTION_UNSOLD
ITEM-117,Artisanal Macaron Assortment (6pcs),STANDARD,WAS-002861,LOC-005,2025-10-04,3,4.2,12.6,PREPARATION_ERROR
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-002862,LOC-020,2025-08-13,2,8.5,17.0,OVERPRODUCTION_UNSOLD
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-002863,LOC-016,2025-01-21,7,3.4,23.8,OVERPRODUCTION_UNSOLD
ITEM-073,Pacific Black Cod Miso Glaze,PROFITABLE_LOW_SELLING,WAS-002864,LOC-003,2025-06-19,1,18.0,18.0,PREPARATION_ERROR
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-002865,LOC-016,2025-10-04,10,15.0,150.0,OVERPRODUCTION_UNSOLD
ITEM-073,Pacific Black Cod Miso Glaze,PROFITABLE_LOW_SELLING,WAS-002866,LOC-011,2025-11-18,6,18.0,108.0,EXPIRED_SHELF_LIFE
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-002867,LOC-014,2025-10-03,6,14.8,88.8,PREPARATION_ERROR
ITEM-094,Creamy Cashew Alfredo Tagliatelle,STANDARD,WAS-002868,LOC-013,2025-01-03,4,5.8,23.2,OVERCOOKED_OR_BURNT
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-002869,LOC-011,2025-06-12,4,8.5,34.0,PREPARATION_ERROR
ITEM-058,BBQ Glazed St. Louis Ribs (Full),STANDARD,WAS-002870,LOC-014,2025-12-05,7,14.0,98.0,EXPIRED_SHELF_LIFE
