rating_id,order_id,customer_id,item_id,location_id,overall_rating,food_rating,service_rating,ambiance_rating,review_text,review_date,anomaly_tag
RAT-035289,ORD-002522,CUST-26075,ITEM-034,LOC-015,5,5,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-03-08,STANDARD_POSITIVE
RAT-035290,ORD-084623,CUST-06935,ITEM-019,LOC-002,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-01,STANDARD_POSITIVE
RAT-035291,ORD-000784,,ITEM-034,LOC-002,4,3,4,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-05-31,STANDARD_POSITIVE
RAT-035292,ORD-042667,CUST-02852,ITEM-064,LOC-009,4,5,4,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-04-17,STANDARD_POSITIVE
RAT-035293,ORD-016799,CUST-11182,ITEM-149,LOC-006,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-01-23,STANDARD_POSITIVE
RAT-035294,ORD-074092,CUST-40273,ITEM-001,LOC-001,3,2,4,3,Standard fare for this price point. Fast turnaround for lunch.,2025-05-26,STANDARD_NEUTRAL
RAT-035295,ORD-076304,CUST-28222,ITEM-033,LOC-010,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-03,STANDARD_POSITIVE
RAT-035296,ORD-001104,,ITEM-136,LOC-018,4,3,3,3,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-12-12,STANDARD_POSITIVE
RAT-035297,ORD-054044,CUST-33518,ITEM-121,LOC-014,4,5,4,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-04-17,STANDARD_POSITIVE
RAT-035298,ORD-070846,CUST-12880,ITEM-019,LOC-010,5,4,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-06-01,STANDARD_POSITIVE
RAT-035299,ORD-033940,,ITEM-094,LOC-019,4,5,4,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-12-09,STANDARD_POSITIVE
RAT-035300,ORD-059043,CUST-05317,ITEM-052,LOC-013,5,4,4,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-12-21,STANDARD_POSITIVE
RAT-035301,ORD-074171,,ITEM-135,LOC-006,1,2,1,2,Felt scammed by the advertised 50% discount! Fine print required $120 order.,2025-11-06,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-035302,ORD-012136,CUST-34366,ITEM-077,LOC-011,5,5,4,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-06-01,STANDARD_POSITIVE
RAT-035303,ORD-061949,CUST-43806,ITEM-115,LOC-017,5,4,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-07-01,STANDARD_POSITIVE
RAT-035304,ORD-097581,CUST-35377,ITEM-016,LOC-008,2,3,2,1,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-04-21,STANDARD_NEGATIVE
RAT-035305,ORD-086482,CUST-07847,ITEM-041,LOC-003,3,3,3,3,Standard fare for this price point. Fast turnaround for lunch.,2025-11-19,STANDARD_NEUTRAL
RAT-035306,ORD-059757,CUST-08220,ITEM-038,LOC-011,4,4,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-04-26,STANDARD_POSITIVE
RAT-035307,ORD-039405,CUST-04669,ITEM-138,LOC-005,5,4,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-07-14,STANDARD_POSITIVE
RAT-035308,ORD-002590,CUST-24311,ITEM-044,LOC-004,3,3,3,3,Standard fare for this price point. Fast turnaround for lunch.,2025-10-04,STANDARD_NEUTRAL
RAT-035309,ORD-075568,CUST-45498,ITEM-090,LOC-020,2,1,1,3,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-06-10,STANDARD_NEGATIVE
RAT-035310,ORD-009696,CUST-18193,ITEM-086,LOC-012,2,3,2,1,Overpriced and bland. The portions have shrunk noticeably.,2025-08-06,STANDARD_NEGATIVE
RAT-035311,ORD-081064,CUST-46544,ITEM-139,LOC-016,1,1,1,2,The meal was completely cold and order was missing two items!,2025-09-23,CANCELLED_ORDER_COMPLAINT
RAT-035312,ORD-005723,CUST-34069,ITEM-019,LOC-008,4,5,4,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-11-04,STANDARD_POSITIVE
RAT-035313,ORD-049875,CUST-20821,ITEM-073,LOC-009,5,4,5,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-06-27,STANDARD_POSITIVE
RAT-035314,ORD-000842,CUST-21461,ITEM-049,LOC-016,1,1,1,1,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-09-12,STANDARD_NEGATIVE
RAT-035315,ORD-018732,,ITEM-088,LOC-006,3,2,3,3,Standard fare for this price point. Fast turnaround for lunch.,2025-11-22,STANDARD_NEUTRAL
RAT-035316,ORD-000646,CUST-00334,ITEM-139,LOC-003,5,5,4,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-12-01,STANDARD_POSITIVE
RAT-035317,ORD-032117,,ITEM-004,LOC-015,5,4,4,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-04-13,STANDARD_POSITIVE
RAT-035318,ORD-040984,,ITEM-145,LOC-013,1,2,1,3,Coupon refused at checkout even though the email said valid all month.,2025-06-10,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-035319,ORD-029403,CUST-45309,ITEM-016,LOC-001,5,4,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-12-21,STANDARD_POSITIVE
RAT-035320,ORD-049159,CUST-31369,ITEM-055,LOC-002,5,5,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-25,STANDARD_POSITIVE
RAT-035321,ORD-097286,CUST-37694,ITEM-083,LOC-005,2,2,2,3,Horrible experience from start to finish. Zero stars if I could.,2025-06-15,STANDARD_NEGATIVE
RAT-035322,ORD-036470,CUST-08213,ITEM-123,LOC-019,4,4,5,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-11-11,STANDARD_POSITIVE
RAT-035323,ORD-060577,CUST-07846,ITEM-140,LOC-017,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-09-26,STANDARD_POSITIVE
RAT-035324,ORD-013909,CUST-19551,ITEM-034,LOC-019,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-11-21,STANDARD_POSITIVE
RAT-035325,ORD-060270,CUST-03830,ITEM-128,LOC-012,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-06-19,CANCELLED_ORDER_COMPLAINT
RAT-035326,ORD-042232,CUST-02742,ITEM-107,LOC-002,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-07-19,CANCELLED_ORDER_COMPLAINT
RAT-035327,ORD-045222,CUST-31117,ITEM-137,LOC-004,5,4,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-12-20,STANDARD_POSITIVE
RAT-035328,ORD-012716,CUST-45708,ITEM-023,LOC-015,5,5,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-02-27,STANDARD_POSITIVE
RAT-035329,ORD-038399,CUST-06880,ITEM-112,LOC-010,5,4,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-06-22,STANDARD_POSITIVE
RAT-035330,ORD-062373,CUST-46568,ITEM-122,LOC-002,4,3,3,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-03-13,STANDARD_POSITIVE
RAT-035331,ORD-035325,,ITEM-084,LOC-010,3,3,2,2,Standard fare for this price point. Fast turnaround for lunch.,2025-06-02,STANDARD_NEUTRAL
RAT-035332,ORD-019339,CUST-49424,ITEM-145,LOC-005,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-14,STANDARD_POSITIVE
RAT-035333,ORD-007388,CUST-21519,ITEM-079,LOC-006,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-12-27,STANDARD_POSITIVE
RAT-035334,ORD-088709,CUST-30641,ITEM-095,LOC-018,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-10-25,STANDARD_POSITIVE
RAT-035335,ORD-026176,CUST-35675,ITEM-108,LOC-003,5,5,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-10-29,STANDARD_POSITIVE
RAT-035336,ORD-030796,CUST-08599,ITEM-147,LOC-009,4,4,3,3,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-12-01,STANDARD_POSITIVE
RAT-035337,ORD-037430,CUST-48993,ITEM-129,LOC-012,2,2,2,1,Dish tasted stale and unseasoned. Expected much better for the price.,2025-08-07,STANDARD_NEGATIVE
RAT-035338,ORD-063106,CUST-44327,ITEM-020,LOC-010,1,1,1,2,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-07-29,CANCELLED_ORDER_COMPLAINT
RAT-035339,ORD-003802,CUST-45457,ITEM-119,LOC-019,3,3,3,3,Portions were generous but flavors were fairly standard.,2025-12-15,STANDARD_NEUTRAL
RAT-035340,ORD-007414,CUST-37636,ITEM-012,LOC-013,5,4,4,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-12,STANDARD_POSITIVE
RAT-035341,ORD-017666,CUST-31070,ITEM-085,LOC-001,4,3,4,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-03-03,STANDARD_POSITIVE
RAT-035342,ORD-076393,CUST-13038,ITEM-001,LOC-013,1,1,1,1,Overpriced and bland. The portions have shrunk noticeably.,2025-09-13,STANDARD_NEGATIVE
RAT-035343,ORD-096637,CUST-19412,ITEM-093,LOC-010,5,5,4,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-04-28,STANDARD_POSITIVE
RAT-035344,ORD-008188,CUST-23871,ITEM-147,LOC-004,4,4,4,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-12-13,STANDARD_POSITIVE
RAT-035345,ORD-064990,CUST-16144,ITEM-041,LOC-009,5,5,4,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-03-18,STANDARD_POSITIVE
RAT-035346,ORD-025785,CUST-01903,ITEM-004,LOC-010,4,3,4,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-01-10,STANDARD_POSITIVE
RAT-035347,ORD-049455,CUST-05578,ITEM-035,LOC-008,2,2,3,1,Horrible experience from start to finish. Zero stars if I could.,2025-07-01,STANDARD_NEGATIVE
RAT-035348,ORD-013806,CUST-11384,ITEM-063,LOC-001,5,4,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-03-03,STANDARD_POSITIVE
RAT-035349,ORD-041716,CUST-35207,ITEM-074,LOC-006,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-07-02,STANDARD_POSITIVE
RAT-035350,ORD-053412,CUST-21037,ITEM-111,LOC-016,1,1,1,1,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-02-04,STANDARD_NEGATIVE
RAT-035351,ORD-042187,CUST-40579,ITEM-038,LOC-018,5,4,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-04-17,STANDARD_POSITIVE
RAT-035352,ORD-073112,CUST-41479,ITEM-088,LOC-012,3,3,3,2,"Decent food, average service. Nothing particularly memorable.",2025-09-12,STANDARD_NEUTRAL
RAT-035353,ORD-028094,CUST-41898,ITEM-083,LOC-004,4,4,4,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-03-03,STANDARD_POSITIVE
RAT-035354,ORD-074626,CUST-19414,ITEM-016,LOC-013,4,3,4,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-04-30,STANDARD_POSITIVE
RAT-035355,ORD-094991,CUST-07537,ITEM-042,LOC-012,5,4,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-11-04,STANDARD_POSITIVE
RAT-035356,ORD-022475,CUST-38597,ITEM-067,LOC-019,4,4,4,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-11-09,STANDARD_POSITIVE
RAT-035357,ORD-008155,CUST-42733,ITEM-096,LOC-011,4,3,3,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-11-02,STANDARD_POSITIVE
RAT-035358,ORD-022065,CUST-02349,ITEM-081,LOC-005,5,5,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-10-05,STANDARD_POSITIVE
RAT-035359,ORD-093423,,ITEM-132,LOC-003,1,1,1,2,The meal was completely cold and order was missing two items!,2025-10-12,STANDARD_NEGATIVE
RAT-035360,ORD-029399,CUST-10317,ITEM-122,LOC-007,2,2,2,2,Horrible experience from start to finish. Zero stars if I could.,2025-06-21,STANDARD_NEGATIVE
RAT-035361,ORD-043870,CUST-27892,ITEM-150,LOC-010,1,1,1,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-02-06,STANDARD_NEGATIVE
RAT-035362,ORD-009647,CUST-05476,ITEM-107,LOC-012,5,4,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-10-29,STANDARD_POSITIVE
RAT-035363,ORD-059672,CUST-41254,ITEM-089,LOC-010,4,4,4,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-09-27,STANDARD_POSITIVE
RAT-035364,ORD-059708,CUST-18184,ITEM-087,LOC-010,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-05-17,STANDARD_POSITIVE
RAT-035365,ORD-025392,CUST-06623,ITEM-007,LOC-008,1,1,1,2,Felt scammed by the advertised 50% discount! Fine print required $120 order.,2025-05-25,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-035366,ORD-028823,CUST-18225,ITEM-002,LOC-002,1,2,1,2,"Advertising says free item, but they required spending $80 first. Ridiculous!",2025-04-16,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-035367,ORD-037873,CUST-15931,ITEM-146,LOC-013,4,4,4,3,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-09-08,STANDARD_POSITIVE
RAT-035368,ORD-087536,CUST-30795,ITEM-124,LOC-008,1,1,1,2,"Advertising says free item, but they required spending $80 first. Ridiculous!",2025-08-08,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-035369,ORD-075049,CUST-42414,ITEM-076,LOC-011,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-08-09,CANCELLED_ORDER_COMPLAINT
RAT-035370,ORD-029341,CUST-20899,ITEM-136,LOC-007,3,4,3,4,"Decent food, average service. Nothing particularly memorable.",2025-05-26,STANDARD_NEUTRAL
RAT-035371,ORD-081606,CUST-01280,ITEM-118,LOC-004,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-03-17,STANDARD_POSITIVE
RAT-035372,ORD-004503,CUST-35786,ITEM-083,LOC-017,1,1,1,2,The meal was completely cold and order was missing two items!,2025-05-08,CANCELLED_ORDER_COMPLAINT
RAT-035373,ORD-097773,CUST-19144,ITEM-034,LOC-014,4,5,4,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-01,STANDARD_POSITIVE
RAT-035374,ORD-048021,CUST-07422,ITEM-001,LOC-017,5,4,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-10-12,STANDARD_POSITIVE
RAT-035375,ORD-089544,CUST-49324,ITEM-037,LOC-020,3,4,3,3,Portions were generous but flavors were fairly standard.,2025-08-26,STANDARD_NEUTRAL
RAT-035376,ORD-020972,CUST-05445,ITEM-019,LOC-007,3,3,3,3,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-09-22,ANOMALY_SENTIMENT_MISMATCH_CONTRADICTORY
RAT-035377,ORD-058377,CUST-06712,ITEM-106,LOC-004,4,3,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-13,STANDARD_POSITIVE
RAT-035378,ORD-006038,CUST-48948,ITEM-098,LOC-003,2,2,2,2,Overpriced and bland. The portions have shrunk noticeably.,2025-11-26,STANDARD_NEGATIVE
RAT-035379,ORD-050308,CUST-44550,ITEM-041,LOC-013,1,1,1,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-10-13,STANDARD_NEGATIVE
RAT-035380,ORD-027362,CUST-10884,ITEM-124,LOC-017,4,4,5,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-03-13,STANDARD_POSITIVE
RAT-035381,ORD-014467,,ITEM-057,LOC-005,3,2,3,3,"Decent food, average service. Nothing particularly memorable.",2025-05-18,STANDARD_NEUTRAL
RAT-035382,ORD-099301,CUST-28794,ITEM-127,LOC-005,1,2,2,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-10-25,STANDARD_NEGATIVE
RAT-035383,ORD-096120,CUST-44741,ITEM-130,LOC-019,4,4,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-06-11,STANDARD_POSITIVE
RAT-035384,ORD-009628,CUST-36744,ITEM-073,LOC-012,4,3,4,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-11-24,STANDARD_POSITIVE
RAT-035385,ORD-021594,CUST-04508,ITEM-095,LOC-004,4,3,3,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-08-05,STANDARD_POSITIVE
RAT-035386,ORD-051698,CUST-30698,ITEM-001,LOC-002,3,3,3,2,Standard fare for this price point. Fast turnaround for lunch.,2025-03-15,STANDARD_NEUTRAL
RAT-035387,ORD-085621,CUST-38863,ITEM-069,LOC-010,4,4,4,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-11-27,STANDARD_POSITIVE
RAT-035388,ORD-023150,CUST-22503,ITEM-138,LOC-017,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-23,STANDARD_POSITIVE
RAT-035389,ORD-016738,CUST-39740,ITEM-144,LOC-019,5,5,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-08-03,STANDARD_POSITIVE
RAT-035390,ORD-067855,CUST-02189,ITEM-051,LOC-010,4,5,4,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-12-10,STANDARD_POSITIVE
RAT-035391,ORD-045488,CUST-01020,ITEM-082,LOC-006,3,2,2,4,Okay experience. Good location but food was slightly under-seasoned.,2025-06-13,STANDARD_NEUTRAL
RAT-035392,ORD-025315,CUST-12640,ITEM-029,LOC-014,4,4,4,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-08-13,STANDARD_POSITIVE
RAT-035393,ORD-035288,CUST-20468,ITEM-146,LOC-018,5,4,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-02-08,STANDARD_POSITIVE
RAT-035394,ORD-030452,CUST-08289,ITEM-021,LOC-008,4,4,4,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-08,STANDARD_POSITIVE
RAT-035395,ORD-070964,CUST-00138,ITEM-076,LOC-003,3,3,2,3,Portions were generous but flavors were fairly standard.,2025-06-29,STANDARD_NEUTRAL
RAT-035396,ORD-037372,CUST-10429,ITEM-034,LOC-014,2,2,3,1,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-07-01,STANDARD_NEGATIVE
RAT-035397,ORD-024631,CUST-30312,ITEM-074,LOC-017,5,4,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-06-22,STANDARD_POSITIVE
RAT-035398,ORD-051237,CUST-13290,ITEM-002,LOC-001,5,5,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-03-27,STANDARD_POSITIVE
RAT-035399,ORD-033668,CUST-04156,ITEM-130,LOC-006,4,5,4,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-05-22,STANDARD_POSITIVE
RAT-035400,ORD-092215,CUST-18176,ITEM-022,LOC-015,4,4,4,3,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-04-30,STANDARD_POSITIVE
RAT-035401,ORD-025100,CUST-39873,ITEM-092,LOC-008,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-21,STANDARD_POSITIVE
RAT-035402,ORD-097171,,ITEM-048,LOC-008,3,2,2,3,"Decent food, average service. Nothing particularly memorable.",2025-04-09,STANDARD_NEUTRAL
RAT-035403,ORD-082383,CUST-18369,ITEM-122,LOC-012,4,5,3,3,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-12-06,STANDARD_POSITIVE
RAT-035404,ORD-083422,CUST-27986,ITEM-145,LOC-008,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-11-28,STANDARD_POSITIVE
RAT-035405,ORD-077605,CUST-30065,ITEM-046,LOC-004,1,1,1,2,Dish tasted stale and unseasoned. Expected much better for the price.,2025-05-26,CANCELLED_ORDER_COMPLAINT
RAT-035406,ORD-082636,CUST-41591,ITEM-037,LOC-014,4,4,4,3,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-09-05,STANDARD_POSITIVE
RAT-035407,ORD-038099,CUST-26553,ITEM-034,LOC-003,1,2,1,1,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-10-31,ANOMALY_SENTIMENT_MISMATCH_INVERTED
RAT-035408,ORD-027874,CUST-16016,ITEM-081,LOC-012,3,3,3,3,Standard fare for this price point. Fast turnaround for lunch.,2025-12-30,STANDARD_NEUTRAL
RAT-035409,ORD-023559,CUST-32718,ITEM-132,LOC-020,1,1,1,2,Horrible experience from start to finish. Zero stars if I could.,2025-06-18,CANCELLED_ORDER_COMPLAINT
RAT-035410,ORD-060124,,ITEM-132,LOC-020,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-07-03,STANDARD_POSITIVE
RAT-035411,ORD-030519,CUST-37237,ITEM-138,LOC-012,4,3,4,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-03-10,STANDARD_POSITIVE
RAT-035412,ORD-052764,CUST-12769,ITEM-032,LOC-019,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-11-21,STANDARD_POSITIVE
RAT-035413,ORD-074717,CUST-20987,ITEM-132,LOC-001,4,5,3,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-06-28,STANDARD_POSITIVE
RAT-035414,ORD-059173,CUST-41227,ITEM-012,LOC-014,5,4,4,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-10-05,STANDARD_POSITIVE
RAT-035415,ORD-082132,CUST-39962,ITEM-045,LOC-013,5,4,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-05-06,STANDARD_POSITIVE
RAT-035416,ORD-089277,CUST-39119,ITEM-120,LOC-006,4,4,3,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-05-17,STANDARD_POSITIVE
